Data_acquisition_time,Epoch_time_ms,Distance1_mm,,,
2024-09-14 06:45:56,668807,1726263956668,807,0,3269
2024-09-14 06:45:56,669807,1726263956669,807,0,3549
2024-09-14 06:45:56,670807,1726263956670,807,0,3799
2024-09-14 06:45:56,671807,1726263956671,807,0,4048
2024-09-14 06:45:56,672808,1726263956672,808,0,4328
2024-09-14 06:45:56,673808,1726263956673,808,0,4577
2024-09-14 06:45:56,674808,1726263956674,808,0,4826
2024-09-14 06:45:56,675808,1726263956675,808,0,5106
2024-09-14 06:45:56,676809,1726263956676,809,0,5355
2024-09-14 06:45:56,677809,1726263956677,809,0,5604
2024-09-14 06:45:56,678809,1726263956678,809,0,5885
2024-09-14 06:45:56,679809,1726263956679,809,0,6134
2024-09-14 06:45:56,680809,1726263956680,810,0,6383
2024-09-14 06:45:56,681810,1726263956681,810,0,6663
2024-09-14 06:45:56,682810,1726263956682,810,0,6881
2024-09-14 06:45:56,683810,1726263956683,810,0,7130
2024-09-14 06:45:56,684811,1726263956684,811,0,7379
2024-09-14 06:45:56,685811,1726263956685,811,0,7628
2024-09-14 06:45:56,686811,1726263956686,811,0,7846
2024-09-14 06:45:56,687811,1726263956687,811,0,8064
2024-09-14 06:45:56,688812,1726263956688,812,0,8282
2024-09-14 06:45:56,689812,1726263956689,812,0,8500
2024-09-14 06:45:56,690812,1726263956690,812,0,8718
2024-09-14 06:45:56,691812,1726263956691,812,0,8905
2024-09-14 06:45:56,692812,1726263956692,813,0,9092
2024-09-14 06:45:56,693813,1726263956693,813,0,9310
2024-09-14 06:45:56,694813,1726263956694,813,0,9496
2024-09-14 06:45:56,695813,1726263956695,813,0,9683
2024-09-14 06:45:56,696814,1726263956696,813,0,9870
2024-09-14 06:45:56,697814,1726263956697,814,-1,26
2024-09-14 06:45:56,698814,1726263956698,814,-1,181
2024-09-14 06:45:56,699814,1726263956699,814,-1,337
2024-09-14 06:45:56,700814,1726263956700,814,-1,524
2024-09-14 06:45:56,701815,1726263956701,815,-1,648
2024-09-14 06:45:56,702815,1726263956702,815,-1,773
2024-09-14 06:45:56,703815,1726263956703,815,-1,929
2024-09-14 06:45:56,704815,1726263956704,815,-1,1053
2024-09-14 06:45:56,705816,1726263956705,816,-1,1147
2024-09-14 06:45:56,706816,1726263956706,816,-1,1271
2024-09-14 06:45:56,707816,1726263956707,816,-1,1396
2024-09-14 06:45:56,708817,1726263956708,816,-1,1489
2024-09-14 06:45:56,709817,1726263956709,817,-1,1582
2024-09-14 06:45:56,710817,1726263956710,817,-1,1676
2024-09-14 06:45:56,711817,1726263956711,817,-1,1738
2024-09-14 06:45:56,712817,1726263956712,817,-1,1832
2024-09-14 06:45:56,713818,1726263956713,818,-1,1925
2024-09-14 06:45:56,714818,1726263956714,818,-1,1987
2024-09-14 06:45:56,715818,1726263956715,818,-1,2049
2024-09-14 06:45:56,716818,1726263956716,818,-1,2112
2024-09-14 06:45:56,717818,1726263956717,819,-1,2174
2024-09-14 06:45:56,718819,1726263956718,819,-1,2205
2024-09-14 06:45:56,719819,1726263956719,819,-1,2267
2024-09-14 06:45:56,720819,1726263956720,819,-1,2299
2024-09-14 06:45:56,721820,1726263956721,820,-1,2330
2024-09-14 06:45:56,722820,1726263956722,820,-1,2361
2024-09-14 06:45:56,723820,1726263956723,820,-1,2361
2024-09-14 06:45:56,724820,1726263956724,820,-1,2361
2024-09-14 06:45:56,725821,1726263956725,821,-1,2361
2024-09-14 06:45:56,726821,1726263956726,821,-1,2361
2024-09-14 06:45:56,727821,1726263956727,821,-1,2361
2024-09-14 06:45:56,728821,1726263956728,821,-1,2361
2024-09-14 06:45:56,729821,1726263956729,822,-1,2361
2024-09-14 06:45:56,730822,1726263956730,822,-1,2330
2024-09-14 06:45:56,731822,1726263956731,822,-1,2299
2024-09-14 06:45:56,732822,1726263956732,822,-1,2267
2024-09-14 06:45:56,733823,1726263956733,823,-1,2205
2024-09-14 06:45:56,734823,1726263956734,823,-1,2174
2024-09-14 06:45:56,735823,1726263956735,823,-1,2112
2024-09-14 06:45:56,736823,1726263956736,823,-1,2049
2024-09-14 06:45:56,737823,1726263956737,823,-1,1987
2024-09-14 06:45:56,738824,1726263956738,824,-1,1925
2024-09-14 06:45:56,739824,1726263956739,824,-1,1863
2024-09-14 06:45:56,740824,1726263956740,824,-1,1769
2024-09-14 06:45:56,741824,1726263956741,824,-1,1676
2024-09-14 06:45:56,742825,1726263956742,825,-1,1582
2024-09-14 06:45:56,743825,1726263956743,825,-1,1520
2024-09-14 06:45:56,744825,1726263956744,825,-1,1427
2024-09-14 06:45:56,745826,1726263956745,825,-1,1302
2024-09-14 06:45:56,746826,1726263956746,826,-1,1178
2024-09-14 06:45:56,747826,1726263956747,826,-1,1084
2024-09-14 06:45:56,748826,1726263956748,826,-1,960
2024-09-14 06:45:56,749826,1726263956749,826,-1,835
2024-09-14 06:45:56,750827,1726263956750,827,-1,679
2024-09-14 06:45:56,751827,1726263956751,827,-1,586
2024-09-14 06:45:56,752827,1726263956752,827,-1,399
2024-09-14 06:45:56,753827,1726263956753,827,-1,244
2024-09-14 06:45:56,754828,1726263956754,828,-1,119
2024-09-14 06:45:56,755828,1726263956755,828,0,9932
2024-09-14 06:45:56,756828,1726263956756,828,0,9745
2024-09-14 06:45:56,757828,1726263956757,828,0,9590
2024-09-14 06:45:56,758829,1726263956758,829,0,9403
2024-09-14 06:45:56,759829,1726263956759,829,0,9185
2024-09-14 06:45:56,760829,1726263956760,829,0,8998
2024-09-14 06:45:56,761829,1726263956761,829,0,8811
2024-09-14 06:45:56,762830,1726263956762,830,0,8625
2024-09-14 06:45:56,763830,1726263956763,830,0,8407
2024-09-14 06:45:56,764830,1726263956764,830,0,8189
2024-09-14 06:45:56,765830,1726263956765,830,0,7971
2024-09-14 06:45:56,766831,1726263956766,831,0,7722
2024-09-14 06:45:56,767831,1726263956767,831,0,7504
2024-09-14 06:45:56,768831,1726263956768,831,0,7255
2024-09-14 06:45:56,769831,1726263956769,831,0,7037
2024-09-14 06:45:56,770832,1726263956770,832,0,6788
2024-09-14 06:45:56,771832,1726263956771,832,0,6538
2024-09-14 06:45:56,772832,1726263956772,832,0,6289
2024-09-14 06:45:56,773832,1726263956773,832,0,6071
2024-09-14 06:45:56,774832,1726263956774,833,0,5791
2024-09-14 06:45:56,775833,1726263956775,833,0,5542
2024-09-14 06:45:56,776833,1726263956776,833,0,5262
2024-09-14 06:45:56,777833,1726263956777,833,0,5013
2024-09-14 06:45:56,778833,1726263956778,833,0,4733
2024-09-14 06:45:56,779834,1726263956779,834,0,4484
2024-09-14 06:45:56,780834,1726263956780,834,0,4234
2024-09-14 06:45:56,781834,1726263956781,834,0,3985
2024-09-14 06:45:56,782835,1726263956782,834,0,3705
2024-09-14 06:45:56,783835,1726263956783,835,0,3456
2024-09-14 06:45:56,784835,1726263956784,835,0,3207
2024-09-14 06:45:56,785835,1726263956785,835,0,2927
2024-09-14 06:45:56,786835,1726263956786,835,0,2647
2024-09-14 06:45:56,787836,1726263956787,836,0,2366
2024-09-14 06:45:56,788836,1726263956788,836,0,2086
2024-09-14 06:45:56,789836,1726263956789,836,0,1806
2024-09-14 06:45:56,790836,1726263956790,836,0,1526
2024-09-14 06:45:56,791837,1726263956791,837,0,1245
2024-09-14 06:45:56,792837,1726263956792,837,0,934
2024-09-14 06:45:56,793837,1726263956793,837,0,654
2024-09-14 06:45:56,794837,1726263956794,837,0,374
2024-09-14 06:45:56,795838,1726263956795,838,0,62
2024-09-14 06:45:56,796838,1726263956796,838,0,218
2024-09-14 06:45:56,797838,1726263956797,838,0,560
2024-09-14 06:45:56,798838,1726263956798,838,0,841
2024-09-14 06:45:56,799839,1726263956799,839,0,1121
2024-09-14 06:45:56,800839,1726263956800,839,0,1401
2024-09-14 06:45:56,801839,1726263956801,839,0,1650
2024-09-14 06:45:56,802839,1726263956802,839,0,1930
2024-09-14 06:45:56,803840,1726263956803,840,0,2179
2024-09-14 06:45:56,804840,1726263956804,840,0,2460
2024-09-14 06:45:56,805840,1726263956805,840,0,2709
2024-09-14 06:45:56,806840,1726263956806,840,0,3020
2024-09-14 06:45:56,807841,1726263956807,841,0,3332
2024-09-14 06:45:56,808841,1726263956808,841,0,3612
2024-09-14 06:45:56,809841,1726263956809,841,0,3923
2024-09-14 06:45:56,810841,1726263956810,841,0,4172
2024-09-14 06:45:56,811841,1726263956811,842,0,4452
2024-09-14 06:45:56,812842,1726263956812,842,0,4733
2024-09-14 06:45:56,813842,1726263956813,842,0,5013
2024-09-14 06:45:56,814842,1726263956814,842,0,5324
2024-09-14 06:45:56,815843,1726263956815,843,0,5573
2024-09-14 06:45:56,816843,1726263956816,843,0,5791
2024-09-14 06:45:56,817843,1726263956817,843,0,6009
2024-09-14 06:45:56,818843,1726263956818,843,0,6227
2024-09-14 06:45:56,819844,1726263956819,844,0,6445
2024-09-14 06:45:56,820844,1726263956820,844,0,6632
2024-09-14 06:45:56,821844,1726263956821,844,0,6850
2024-09-14 06:45:56,822844,1726263956822,844,0,7068
2024-09-14 06:45:56,823844,1726263956823,844,0,7286
2024-09-14 06:45:56,824845,1726263956824,845,0,7504
2024-09-14 06:45:56,825845,1726263956825,845,0,7722
2024-09-14 06:45:56,826845,1726263956826,845,0,7971
2024-09-14 06:45:56,827846,1726263956827,845,0,8282
2024-09-14 06:45:56,828846,1726263956828,846,0,8562
2024-09-14 06:45:56,829846,1726263956829,846,0,8874
2024-09-14 06:45:56,830846,1726263956830,846,0,9185
2024-09-14 06:45:56,831846,1726263956831,846,0,9496
2024-09-14 06:45:56,832847,1726263956832,847,0,9808
2024-09-14 06:45:56,833847,1726263956833,847,1,57
2024-09-14 06:45:56,834847,1726263956834,847,1,368
2024-09-14 06:45:56,835847,1726263956835,847,1,648
2024-09-14 06:45:56,836848,1726263956836,848,1,960
2024-09-14 06:45:56,837848,1726263956837,848,1,1209
2024-09-14 06:45:56,838848,1726263956838,848,1,1458
2024-09-14 06:45:56,839848,1726263956839,848,1,1707
2024-09-14 06:45:56,840849,1726263956840,849,1,1956
2024-09-14 06:45:56,841849,1726263956841,849,1,2174
2024-09-14 06:45:56,842849,1726263956842,849,1,2392
2024-09-14 06:45:56,843849,1726263956843,849,1,2610
2024-09-14 06:45:56,844850,1726263956844,850,1,2828
2024-09-14 06:45:56,845850,1726263956845,850,1,3046
2024-09-14 06:45:56,846850,1726263956846,850,1,3233
2024-09-14 06:45:56,847850,1726263956847,850,1,3451
2024-09-14 06:45:56,848850,1726263956848,851,1,3668
2024-09-14 06:45:56,849851,1726263956849,851,1,3886
2024-09-14 06:45:56,850851,1726263956850,851,1,4104
2024-09-14 06:45:56,851851,1726263956851,851,1,4322
2024-09-14 06:45:56,852852,1726263956852,852,1,4540
2024-09-14 06:45:56,853852,1726263956853,852,1,4696
2024-09-14 06:45:56,854852,1726263956854,852,1,4945
2024-09-14 06:45:56,855852,1726263956855,852,1,5132
2024-09-14 06:45:56,856853,1726263956856,853,1,5350
2024-09-14 06:45:56,857853,1726263956857,853,1,5568
2024-09-14 06:45:56,858853,1726263956858,853,1,5755
2024-09-14 06:45:56,859853,1726263956859,853,1,5941
2024-09-14 06:45:56,860853,1726263956860,854,1,6128
2024-09-14 06:45:56,861854,1726263956861,854,1,6346
2024-09-14 06:45:56,862854,1726263956862,854,1,6502
2024-09-14 06:45:56,863854,1726263956863,854,1,6689
2024-09-14 06:45:56,864855,1726263956864,854,1,6844
2024-09-14 06:45:56,865855,1726263956865,855,1,7000
2024-09-14 06:45:56,866855,1726263956866,855,1,7156
2024-09-14 06:45:56,867855,1726263956867,855,1,7280
2024-09-14 06:45:56,868855,1726263956868,855,1,7405
2024-09-14 06:45:56,869856,1726263956869,856,1,7529
2024-09-14 06:45:56,870856,1726263956870,856,1,7654
2024-09-14 06:45:56,871856,1726263956871,856,1,7778
2024-09-14 06:45:56,872856,1726263956872,856,1,7872
2024-09-14 06:45:56,873857,1726263956873,857,1,7996
2024-09-14 06:45:56,874857,1726263956874,857,1,8121
2024-09-14 06:45:56,875857,1726263956875,857,1,8183
2024-09-14 06:45:56,876857,1726263956876,857,1,8277
2024-09-14 06:45:56,877858,1726263956877,858,1,8339
2024-09-14 06:45:56,878858,1726263956878,858,1,8463
2024-09-14 06:45:56,879858,1726263956879,858,1,8526
2024-09-14 06:45:56,880858,1726263956880,858,1,8557
2024-09-14 06:45:56,881859,1726263956881,859,1,8650
2024-09-14 06:45:56,882859,1726263956882,859,1,8712
2024-09-14 06:45:56,883859,1726263956883,859,1,8775
2024-09-14 06:45:56,884859,1726263956884,859,1,8806
2024-09-14 06:45:56,885860,1726263956885,860,1,8868
2024-09-14 06:45:56,886860,1726263956886,860,1,8899
2024-09-14 06:45:56,887860,1726263956887,860,1,8930
2024-09-14 06:45:56,888860,1726263956888,860,1,8962
2024-09-14 06:45:56,889861,1726263956889,861,1,8993
2024-09-14 06:45:56,890861,1726263956890,861,1,8993
2024-09-14 06:45:56,891861,1726263956891,861,1,8993
2024-09-14 06:45:56,892861,1726263956892,861,1,8993
2024-09-14 06:45:56,893862,1726263956893,862,1,8993
2024-09-14 06:45:56,894862,1726263956894,862,1,8993
2024-09-14 06:45:56,895862,1726263956895,862,1,8993
2024-09-14 06:45:56,896862,1726263956896,862,1,8962
2024-09-14 06:45:56,897863,1726263956897,863,1,8930
2024-09-14 06:45:56,898863,1726263956898,863,1,8930
2024-09-14 06:45:56,899863,1726263956899,863,1,8868
2024-09-14 06:45:56,900863,1726263956900,863,1,8837
2024-09-14 06:45:56,901864,1726263956901,864,1,8775
2024-09-14 06:45:56,902864,1726263956902,864,1,8744
2024-09-14 06:45:56,903864,1726263956903,864,1,8650
2024-09-14 06:45:56,904864,1726263956904,864,1,8619
2024-09-14 06:45:56,905864,1726263956905,865,1,8557
2024-09-14 06:45:56,906865,1726263956906,865,1,8463
2024-09-14 06:45:56,907865,1726263956907,865,1,8401
2024-09-14 06:45:56,908865,1726263956908,865,1,8339
2024-09-14 06:45:56,909865,1726263956909,865,1,8245
2024-09-14 06:45:56,910866,1726263956910,866,1,8152
2024-09-14 06:45:56,911866,1726263956911,866,1,8059
2024-09-14 06:45:56,912866,1726263956912,866,1,7965
2024-09-14 06:45:56,913866,1726263956913,866,1,7841
2024-09-14 06:45:56,914867,1726263956914,867,1,7747
2024-09-14 06:45:56,915867,1726263956915,867,1,7623
2024-09-14 06:45:56,916867,1726263956916,867,1,7498
2024-09-14 06:45:56,917867,1726263956917,867,1,7374
2024-09-14 06:45:56,918868,1726263956918,868,1,7249
2024-09-14 06:45:56,919868,1726263956919,868,1,7125
2024-09-14 06:45:56,920868,1726263956920,868,1,6969
2024-09-14 06:45:56,921868,1726263956921,868,1,6813
2024-09-14 06:45:56,922869,1726263956922,869,1,6626
2024-09-14 06:45:56,923869,1726263956923,869,1,6471
2024-09-14 06:45:56,924869,1726263956924,869,1,6284
2024-09-14 06:45:56,925869,1726263956925,869,1,6097
2024-09-14 06:45:56,926870,1726263956926,870,1,5910
2024-09-14 06:45:56,927870,1726263956927,870,1,5723
2024-09-14 06:45:56,928870,1726263956928,870,1,5537
2024-09-14 06:45:56,929870,1726263956929,870,1,5319
2024-09-14 06:45:56,930871,1726263956930,871,1,5132
2024-09-14 06:45:56,931871,1726263956931,871,1,4914
2024-09-14 06:45:56,932871,1726263956932,871,1,4696
2024-09-14 06:45:56,933871,1726263956933,871,1,4509
2024-09-14 06:45:56,934872,1726263956934,872,1,4291
2024-09-14 06:45:56,935872,1726263956935,872,1,4073
2024-09-14 06:45:56,936872,1726263956936,872,1,3886
2024-09-14 06:45:56,937872,1726263956937,872,1,3668
2024-09-14 06:45:56,938873,1726263956938,873,1,3451
2024-09-14 06:45:56,939873,1726263956939,873,1,3233
2024-09-14 06:45:56,940873,1726263956940,873,1,3015
2024-09-14 06:45:56,941873,1726263956941,873,1,2828
2024-09-14 06:45:56,942873,1726263956942,874,1,2610
2024-09-14 06:45:56,943874,1726263956943,874,1,2392
2024-09-14 06:45:56,944874,1726263956944,874,1,2174
2024-09-14 06:45:56,945874,1726263956945,874,1,1925
2024-09-14 06:45:56,946875,1726263956946,875,1,1707
2024-09-14 06:45:56,947875,1726263956947,875,1,1458
2024-09-14 06:45:56,948875,1726263956948,875,1,1209
2024-09-14 06:45:56,949875,1726263956949,875,1,960
2024-09-14 06:45:56,950875,1726263956950,875,1,648
2024-09-14 06:45:56,951876,1726263956951,876,1,368
2024-09-14 06:45:56,952876,1726263956952,876,1,88
2024-09-14 06:45:56,953876,1726263956953,876,0,9777
2024-09-14 06:45:56,954876,1726263956954,876,0,9496
2024-09-14 06:45:56,955877,1726263956955,877,0,9185
2024-09-14 06:45:56,956877,1726263956956,877,0,8874
2024-09-14 06:45:56,957877,1726263956957,877,0,8593
2024-09-14 06:45:56,958878,1726263956958,877,0,8282
2024-09-14 06:45:56,959878,1726263956959,878,0,7971
2024-09-14 06:45:56,960878,1726263956960,878,0,7753
2024-09-14 06:45:56,961878,1726263956961,878,0,7535
2024-09-14 06:45:56,962878,1726263956962,878,0,7286
2024-09-14 06:45:56,963879,1726263956963,879,0,7068
2024-09-14 06:45:56,964879,1726263956964,879,0,6881
2024-09-14 06:45:56,965879,1726263956965,879,0,6663
2024-09-14 06:45:56,966879,1726263956966,879,0,6445
2024-09-14 06:45:56,967880,1726263956967,880,0,6258
2024-09-14 06:45:56,968880,1726263956968,880,0,6040
2024-09-14 06:45:56,969880,1726263956969,880,0,5822
2024-09-14 06:45:56,970880,1726263956970,880,0,5604
2024-09-14 06:45:56,971881,1726263956971,881,0,5324
2024-09-14 06:45:56,972881,1726263956972,881,0,5044
2024-09-14 06:45:56,973881,1726263956973,881,0,4764
2024-09-14 06:45:56,974881,1726263956974,881,0,4484
2024-09-14 06:45:56,975882,1726263956975,882,0,4203
2024-09-14 06:45:56,976882,1726263956976,882,0,3923
2024-09-14 06:45:56,977882,1726263956977,882,0,3643
2024-09-14 06:45:56,978882,1726263956978,882,0,3363
2024-09-14 06:45:56,979882,1726263956979,883,0,3051
2024-09-14 06:45:56,980883,1726263956980,883,0,2771
2024-09-14 06:45:56,981883,1726263956981,883,0,2460
2024-09-14 06:45:56,982883,1726263956982,883,0,2211
2024-09-14 06:45:56,983884,1726263956983,884,0,1962
2024-09-14 06:45:56,984884,1726263956984,884,0,1681
2024-09-14 06:45:56,985884,1726263956985,884,0,1432
2024-09-14 06:45:56,986884,1726263956986,884,0,1152
2024-09-14 06:45:56,987884,1726263956987,885,0,872
2024-09-14 06:45:56,988885,1726263956988,885,0,560
2024-09-14 06:45:56,989885,1726263956989,885,0,280
2024-09-14 06:45:56,990885,1726263956990,885,0,31
2024-09-14 06:45:56,991885,1726263956991,885,0,342
2024-09-14 06:45:56,992886,1726263956992,886,0,623
2024-09-14 06:45:56,993886,1726263956993,886,0,934
2024-09-14 06:45:56,994886,1726263956994,886,0,1214
2024-09-14 06:45:56,995887,1726263956995,886,0,1526
2024-09-14 06:45:56,996887,1726263956996,887,0,1775
2024-09-14 06:45:56,997887,1726263956997,887,0,2086
2024-09-14 06:45:56,998887,1726263956998,887,0,2366
2024-09-14 06:45:56,999887,1726263956999,887,0,2647
2024-09-14 06:45:57,888,1726263957000,888,0,2927
2024-09-14 06:45:57,1888,1726263957001,888,0,3207
2024-09-14 06:45:57,2888,1726263957002,888,0,3456
2024-09-14 06:45:57,3888,1726263957003,888,0,3736
2024-09-14 06:45:57,4889,1726263957004,889,0,3985
2024-09-14 06:45:57,5889,1726263957005,889,0,4234
2024-09-14 06:45:57,6889,1726263957006,889,0,4484
2024-09-14 06:45:57,7889,1726263957007,889,0,4764
2024-09-14 06:45:57,8890,1726263957008,890,0,5013
2024-09-14 06:45:57,9890,1726263957009,890,0,5293
2024-09-14 06:45:57,10890,1726263957010,890,0,5542
2024-09-14 06:45:57,11890,1726263957011,890,0,5791
2024-09-14 06:45:57,12891,1726263957012,891,0,6040
2024-09-14 06:45:57,13891,1726263957013,891,0,6289
2024-09-14 06:45:57,14891,1726263957014,891,0,6570
2024-09-14 06:45:57,15891,1726263957015,891,0,6819
2024-09-14 06:45:57,16892,1726263957016,892,0,7068
2024-09-14 06:45:57,17892,1726263957017,892,0,7286
2024-09-14 06:45:57,18892,1726263957018,892,0,7535
2024-09-14 06:45:57,19892,1726263957019,892,0,7784
2024-09-14 06:45:57,20893,1726263957020,893,0,8002
2024-09-14 06:45:57,21893,1726263957021,893,0,8220
2024-09-14 06:45:57,22893,1726263957022,893,0,8438
2024-09-14 06:45:57,23893,1726263957023,893,0,8656
2024-09-14 06:45:57,24893,1726263957024,894,0,8842
2024-09-14 06:45:57,25894,1726263957025,894,0,9029
2024-09-14 06:45:57,26894,1726263957026,894,0,9247
2024-09-14 06:45:57,27894,1726263957027,894,0,9434
2024-09-14 06:45:57,28894,1726263957028,895,0,9621
2024-09-14 06:45:57,29895,1726263957029,895,0,9808
2024-09-14 06:45:57,30895,1726263957030,895,0,9995
2024-09-14 06:45:57,31895,1726263957031,895,-1,150
2024-09-14 06:45:57,32896,1726263957032,896,-1,306
2024-09-14 06:45:57,33896,1726263957033,896,-1,462
2024-09-14 06:45:57,34896,1726263957034,896,-1,617
2024-09-14 06:45:57,35896,1726263957035,896,-1,742
2024-09-14 06:45:57,36896,1726263957036,896,-1,866
2024-09-14 06:45:57,37897,1726263957037,897,-1,991
2024-09-14 06:45:57,38897,1726263957038,897,-1,1115
2024-09-14 06:45:57,39897,1726263957039,897,-1,1240
2024-09-14 06:45:57,40897,1726263957040,897,-1,1333
2024-09-14 06:45:57,41898,1726263957041,898,-1,1427
2024-09-14 06:45:57,42898,1726263957042,898,-1,1551
2024-09-14 06:45:57,43898,1726263957043,898,-1,1645
2024-09-14 06:45:57,44898,1726263957044,898,-1,1707
2024-09-14 06:45:57,45899,1726263957045,899,-1,1800
2024-09-14 06:45:57,46899,1726263957046,899,-1,1863
2024-09-14 06:45:57,47899,1726263957047,899,-1,1956
2024-09-14 06:45:57,48899,1726263957048,899,-1,2018
2024-09-14 06:45:57,49900,1726263957049,900,-1,2081
2024-09-14 06:45:57,50900,1726263957050,900,-1,2143
2024-09-14 06:45:57,51900,1726263957051,900,-1,2174
2024-09-14 06:45:57,52900,1726263957052,900,-1,2236
2024-09-14 06:45:57,53901,1726263957053,901,-1,2267
2024-09-14 06:45:57,54901,1726263957054,901,-1,2299
2024-09-14 06:45:57,55901,1726263957055,901,-1,2330
2024-09-14 06:45:57,56901,1726263957056,901,-1,2361
2024-09-14 06:45:57,57902,1726263957057,902,-1,2361
2024-09-14 06:45:57,58902,1726263957058,902,-1,2361
2024-09-14 06:45:57,59902,1726263957059,902,-1,2361
2024-09-14 06:45:57,60902,1726263957060,902,-1,2361
